hotelType,bedType,bed,roomType,view,origin,room_master
Standart,Other,single ,Other,Other,Standard Room (3 Single Beds),
Standart,Other,double ,Other,Other,Standard Room (Double),
Standart,Other,Other,Other,Other,Standard Room (Good Food Promo),
Standart,Other,Other,Other,Other,Standard Room (Inner Window),
Standart,Other,Other,Other,Other,Standard Room (L),
Standart,Other,Other,Other,Other,Standard Room (M),
Standart,Other,Other,Other,Other,Standard Room (Maxi),
Standart,Other,Other,Other,Other,Standard Room (Medi),
Standart,Other,Other,Other,Other,Standard Room (Mini),
Standart,Other,Other,Other,Other,Standard Room (Mono),
Standart,Other,Other,Other,Other,Standard Room (No View),
Standart,Other,Other,Other,Other,Standard Room (No Window),
Standart,Other,Other,Other,Other,Standard Room (Normal Room),
Standart,Other,Other,premium ,Other,Standard Room (Premium Room),
Standart,queen ,Other,Other,Other,Standard Room (Queen Bed),
Standart,Other,Other,Other,Other,Standard Room (Room Only),
Standart,Other,Other,Other,Other,Standard Room (S),
Standart,Other,Other,Other,Other,Standard Room (Urban),
Standart,Other,Other,Other,Other,Standard Room (Windowless),
Standart,Other,Other,Other,Other,Standard Room (Windowless).,
Standart,Other,Other,Other,Other,Standard Room (With Window),
Standart,Other,Other,Other,Other,Standard Room (Xs),
Standart,Other,Other,Other,Other,Standard Room - 2 Persons,
Standart,Other,Other,Other,Other,Standard Room - Breakfast Included,
Standart,Other,Other,Other,Other,Standard Room - Free Unlimited Wi-Fi,
Standart,Other,Other,Other,Other,Standard Room - No Window,
Standart,Other,Other,Other,Other,Standard Room - Super Saver,
Standart,Other,single ,Other,Other,Standard Room 3 Single Beds,
Standart,Other,Other,Other,Other,Standard Room 6 Hours,
Standart,Other,Other,Other,Other,Standard Room 6 Hours Stay,
Standart,Other,Other,Other,Other,Standard Room A,
Standart,Other,Other,Other,Other,Standard Room For 2 People,
Standart,Other,Other,Other,Other,Standard Room For 3 Persons,
Standart,Other,Other,Other,Other,Standard Room No Window,
Standart,Other,Other,Other,Other,Standard Room No Window - Room Only,
Standart,Other,Other,Other,Other,Standard Room Nonsmoking,
Standart,Other,Other,Other,Other,Standard Room Old Building,
Standart,Other,Other,Other,Other,Standard Room On 3rd Tower,
Standart,Other,Other,Other,Other,Standard Room Only,
Standart,queen ,Other,Other,Other,Standard Room Queen Bed,
Standart,Other,twin ,Other,Other,Standard Room Twin,
Standart,Other,Other,Other,Other,Standard Room Window,
Standart,Other,double ,Other,Other,Standard Room With 1 Double Bed,
Standart,Other,Other,Other,Other,Standard Room With Air And Balcony,
Standart,Other,Other,Other,Other,Standard Room With Aircon,
Standart,Other,Other,Other,Other,Standard Room With Balcony,
Standart,Other,Other,Other,Other,Standard Room With Bathtub,
Standart,Other,Other,Other,Other,Standard Room With Breakfast,
Standart,Other,Other,Other,Other,Standard Room With Breakfast (Smoking Room),
Standart,Other,Other,Other,Other,Standard Room With Fan,
Standart,Other,Other,Other,Other,Standard Room With Free Minibar And Handy Phone,
Standart,Other,Other,Other,Other,Standard Room With Free Snack Bar 24hrs,
Standart,queen ,Other,Other,Other,Standard Room With Queen Bed,
Standart,Other,twin ,Other,Other,Standard Room With Twin Beds,
Standart,Other,Other,Other,Other,Standard Room With Window,
Standart,Other,Other,Other,Other,Standard Room With Window And Balcony,
Standart,Other,Other,Other,Other,Standard Room Without Tv,
Standart,Other,Other,Other,Other,Standard Room Without Window,
Standart,Other,Other,Other,Other,"Standard Room, 1 Bedroom",
Standart,Other,Other,Other,Other,"Standard Room, 1 Bedroom, Non Smoking",
Standart,Other,double ,Other,Other,"Standard Room, 1 Double Bed",
Standart,Other,double ,Other,Other,"Standard Room, 1 Double Bed, Balcony",
Standart,Other,double ,Other,Other,"Standard Room, 1 Double Bed, No Windows",
Standart,Other,double ,Other,Other,"Standard Room, 1 Double Bed, Non Smoking",
Standart,Other,double single ,Other,Other,"Standard Room, 1 Double Or 2 Single Beds",
Standart,Other,double twin ,Other,Other,"Standard Room, 1 Double Or 2 Twin Beds",
Standart,king ,Other,Other,Other,"Standard Room, 1 King Bed",
Standart,king ,Other,Other,Other,"Standard Room, 1 King Bed, Corner",
Standart,king ,Other,Other,Other,"Standard Room, 1 King Bed, Non Smoking",
Standart,queen ,Other,Other,Other,"Standard Room, 1 Queen Bed",
Standart,queen ,Other,Other,Other,"Standard Room, 1 Queen Bed (Merchant)",
Standart,queen ,Other,Other,Other,"Standard Room, 1 Queen Bed (Park)",
Standart,queen ,Other,Other,Other,"Standard Room, 1 Queen Bed (Quay)",
Standart,queen ,Other,Other,Other,"Standard Room, 1 Queen Bed (Window In Washroom)",
Standart,queen ,Other,Other,Other,"Standard Room, 1 Queen Bed (With Extra Benefits )",
Standart,queen ,Other,Other,Other,"Standard Room, 1 Queen Bed, Canal View",
Standart,queen ,Other,Other,city ,"Standard Room, 1 Queen Bed, City View",
Standart,queen ,Other,Other,Other,"Standard Room, 1 Queen Bed, No Windows",
Standart,queen ,Other,Other,Other,"Standard Room, 1 Queen Bed, No Windows (Members Special)",
Standart,queen ,Other,Other,Other,"Standard Room, 1 Queen Bed, Non Smoking",
Standart,queen ,Other,Other,Other,"Standard Room, 1 Queen Bed, Smoking",
Standart,Other,double ,Other,Other,"Standard Room, 2 Double Beds, Connecting Rooms",
Standart,queen ,Other,Other,Other,"Standard Room, 2 Queen Beds, Non Smoking",
Standart,Other,single ,Other,Other,"Standard Room, 2 Single Beds, Non Smoking",
Standart,Other,twin ,Other,Other,"Standard Room, 2 Twin Beds",
Standart,Other,twin single ,Other,Other,"Standard Room, 2 Twin Beds (2 Single Beds)",
Standart,Other,twin ,Other,Other,"Standard Room, 2 Twin Beds, Canal View",
Standart,Other,twin ,Other,Other,"Standard Room, 2 Twin Beds, Non Smoking",
Standart,Other,Other,Other,Other,"Standard Room, Balcony",
Standart,Other,Other,Other,city ,"Standard Room, Balcony, City View",
Standart,Other,Other,Other,city ,"Standard Room, City View",
Standart,Other,Other,Other,Other,"Standard Room, No View",
Standart,Other,Other,Other,Other,"Standard Room, No Windows",
Standart,Other,Other,Other,Other,"Standard Room, Non Smoking",
Standart,Other,Other,Other,city ,"Standard Room, Non Smoking, City View",
Standart,Other,Other,Other,city ,"Standard Room, Only City View On 2nd Or 3rd Floor",
Standart,Other,Other,Other,Other,"Standard Room, River View",
Standart,Other,Other,Other,Other,"Standard Room, Smoking",
Standart,Other,Other,Other,Other,"Standard Room, Terrace",
Standart,Other,Other,Other,Other,"Standard Room, Window",
Standart,Other,Other,Other,Other,Standard Rooms,
Standart,Other,Other,Other,Other,Standard Sgl/Twn,
Standart,Other,single double ,Other,Other,Standard Single Or Double Room,
Standart,Other,double ,Other,Other,Standard Small Double,
Standart,Other,single ,Other,Other,Standard Street View 2 Single Beds Include Breakfast,
Standart,king ,Other,Other,Other,Standard Street View King Bed  Include Breakfast,
Standart,queen ,Other,suite ,Other,Standard Suite (Queen Bed Room ) Room 201,
Standart,Other,Other,suite ,Other,"Standard Suite, 1 Bedroom",
Standart,Other,Other,Other,Other,Standard Super Saver,
Standart,Other,Other,Other,Other,Standard Tatami Room,
Standart,Other,Other,Other,Other,Standard Tower A,
Standart,Other,triple ,Other,Other,Standard Triple,
Standart,Other,triple ,Other,Other,Standard Triple  Room ,
Standart,Other,triple ,Other,Other,Standard Triple (No View),
Standart,Other,triple ,Other,Other,Standard Triple Bed,
Standart,Other,triple ,Other,Other,Standard Triple Bed Room,
Standart,Other,triple ,Other,Other,Standard Triple Loft Room,
Standart,Other,triple ,Other,Other,Standard Triple No Window,
Standart,Other,triple ,Other,Other,Standard Triple Room,
Standart,Other,triple ,Other,Other,Standard Triple Room (3 Adults),
Standart,Other,triple ,Other,Other,Standard Triple Room (Price Per Room),
Standart,Other,triple ,Other,Other,"Standard Triple Room, 1 Bedroom, Refrigerator",
Standart,Other,triple twin ,Other,Other,"Standard Triple Room, 3 Twin Beds",
Standart,Other,triple ,Other,Other,"Standard Triple Room, Multiple Beds",
Standart,Other,triple ,Other,Other,"Standard Triple Room, Poolside",
Standart,Other,triple ,Other,Other,"Standard Triple Room, Private Bathroom",
Standart,Other,twin ,Other,Other,Standard Twin,
Standart,Other,twin ,Other,Other,Standard Twin - Bunk Bed,
Standart,Other,twin ,Other,Other,Standard Twin - Bunk Bed With No Window,
Standart,Other,twin ,Other,Other,Standard Twin - No Window,
Standart,Other,twin ,Other,Other,Standard Twin Bed,
Standart,Other,twin ,Other,Other,Standard Twin Bed (No Window),
Standart,Other,twin ,Other,Other,Standard Twin Bed - No Window,
Standart,Other,twin ,Other,Other,Standard Twin Bed Hot Deal,
Standart,Other,twin ,Other,Other,Standard Twin Bed No Window,
Standart,Other,twin ,Other,Other,Standard Twin Bed Room,
Standart,Other,twin ,Other,Other,Standard Twin Bed With Window,
Standart,Other,twin ,Other,Other,Standard Twin No Window,
Standart,Other,twin ,Other,Other,Standard Twin Non-Smoking,
Standart,Other,twin single ,Other,Other,Standard Twin Room (2 Single Bed),
Standart,Other,twin ,Other,Other,Standard Twin Room (2 Super Singles),
Standart,Other,twin ,Other,Other,Standard Twin Room (Free One Way Airport Pick-Up),
Standart,Other,twin ,Other,Other,Standard Twin Room (No Window),
Standart,Other,twin ,Other,Other,Standard Twin Room 02,
Standart,Other,twin ,Other,Other,Standard Twin Room Hot Deal,
Standart,Other,twin ,Other,Other,Standard Twin Room River View,
Standart,Other,twin ,Other,city ,Standard Twin Room With City View,
Standart,Other,twin ,Other,Other,"Standard Twin Room, 2 Bedrooms, Smoking",
Standart,Other,twin single ,Other,Other,"Standard Twin Room, 2 Single Beds",
Standart,Other,twin ,Other,Other,"Standard Twin Room, 2 Twin Beds",
Standart,Other,twin ,Other,city ,"Standard Twin Room, 2 Twin Beds, City View",
Standart,Other,twin ,Other,Other,"Standard Twin Room, 2 Twin Beds, No Windows",
Standart,Other,twin ,Other,Other,"Standard Twin Room, No View",
Standart,Other,twin ,Other,Other,"Standard Twin Room, No Windows",
Standart,Other,twin ,Other,city ,"Standard Twin Room, Non Smoking, City View",
Standart,Other,twin ,Other,Other,Standard Twin With Balcony,
Standart,Other,twin ,Other,Other,Standard Twin With Breakfast,
Standart,Other,twin ,Other,Other,Standard Twin With Window,
Standart,Other,Other,Other,Other,Standard V,
Standart,Other,Other,Other,Other,Standard View Room,
Standart,Other,Other,Other,Other,Standard Window,
Standart,king ,Other,Other,Other,Standard With 1 King Bed,
Standart,Other,Other,Other,Other,Standard With Breakfast,
Standart,Other,double ,Other,Other,Standard With Breakfast Double Bed,
Standart,Other,Other,Other,Other,Standard With Window,
Standart,Other,Other,Other,Other,"Standard, No Kitchen",
Standart,Other,Other,Other,city ,"Standard, Only City View On 1st Floor",
Standart,Other,Other,Other,Other,"Standard, Only Front View  On  2nd  &Amp; 3rd Floor",
Standart,Other,Other,Other,Other,"Standard, With Kitchen",
Standart,Other,Other,Other,Other,Star,
Standart,Other,Other,Other,Other,Stardard Room,
Standart,Other,Other,Other,Other,Stardard Room C,
Standart,Other,Other,suite ,Other,Starry Night Suite,
Standart,Other,Other,Other,Other,Stilt House,
Standart,Other,double ,Other,Other,Stylish Double Room,
Standart,Other,Other,Other,Other,Stylish Duo Room,
Standart,Other,Other,suite ,Other,Stylish Suite,
Standart,Other,Other,premium suite ,Other,Suasana Premium One-Bedroom Suite,
Standart,Other,Other,premium ,Other,Suasana Premium Suites 1 Bedroom,
Standart,Other,Other,premium ,Other,Suasana Premium Suites 2 Bedrooms,
Standart,Other,Other,premium suite ,Other,Suasana Premium Three-Bedroom Suite,
Standart,Other,Other,premium suite ,Other,Suasana Premium Two-Bedroom Suite,
Standart,Other,Other,Other,Other,Suasana Suites 2 Bedrooms,
Standart,Other,Other,Other,Other,Suasana Suites 3 Bedrooms,
Standart,Other,Other,suite ,Other,Suite (Cozi),
Standart,Other,triple ,suite ,Other,Suite (Triple),
Standart,Other,Other,suite ,Other,Suite - 1 Bed Room,
Standart,Other,Other,suite ,Other,Suite - 2 Bed Room,
Standart,Other,Other,suite ,Other,Suite - Balcony,
Standart,Other,Other,suite ,Other,Suite - Business,
Standart,Other,Other,suite ,city ,Suite - City View,
Standart,Other,Other,suite ,Other,Suite - Corner,
Standart,Other,Other,suite ,Other,Suite - Courtyard View,
Standart,Other,Other,suite deluxe ,Other,Suite - Deluxe - Balcony,
Standart,Other,Other,suite deluxe ,city ,Suite - Deluxe - City View,
Standart,Other,Other,suite deluxe executive ,Other,Suite - Deluxe - Executive,
Standart,Other,Other,suite deluxe ,Other,Suite - Deluxe - Marina View,
Standart,Other,Other,suite deluxe premium ,Other,Suite - Deluxe - Premium,
Standart,Other,Other,suite deluxe ,sea ,Suite - Deluxe - Sea View,
Standart,Other,Other,suite ,Other,Suite - Duplex,
Standart,Other,Other,suite executive ,city ,Suite - Executive - City View,
Standart,Other,Other,suite executive ,Other,Suite - Executive - Grand,
Standart,Other,Other,suite executive ,Other,Suite - Executive - Plus,
Standart,Other,Other,suite executive ,Other,Suite - Executive - River View,
Standart,Other,Other,suite executive ,Other,Suite - Executive - Spa,
Standart,Other,Other,suite ,Other,Suite - Free Round Trip Transfer,
Standart,Other,Other,suite ,garden ,Suite - Garden View,
Standart,Other,Other,suite ,Other,Suite - Grand,
Standart,Other,Other,suite ,city ,Suite - Grand - City View,
Standart,Other,Other,suite ,Other,Suite - Grand - River View,
Standart,Other,Other,suite ,Other,Suite - Grand Class,
Standart,Other,Other,suite deluxe ,Other,Suite - Grand Deluxe,
Standart,Other,Other,suite ,Other,Suite - Jacuzzi,
Standart,Other,Other,suite ,lake ,Suite - Lake View,
Standart,Other,Other,suite ,Other,Suite - Loft,
Standart,Other,Other,suite ,Other,Suite - Luxury,
Standart,Other,Other,suite executive ,Other,Suite - Luxury - Executive,
Standart,Other,Other,suite ,Other,Suite - Non Smoking,
Standart,Other,Other,suite ,Other,Suite - Non-Smoking,
Standart,Other,Other,suite ,Other,Suite - Panorama,
Standart,Other,Other,suite ,Other,Suite - Park View,
Standart,Other,Other,suite premier ,Other,Suite - Premier,
Standart,Other,Other,suite premier ,Other,Suite - Premier - Prestige,
Standart,Other,Other,suite premium ,Other,Suite - Premium,
Standart,Other,Other,suite ,Other,Suite - Prestige,
Standart,Other,Other,suite ,Other,Suite - Regency,
Standart,Other,Other,suite ,Other,Suite - River View,
Standart,Other,Other,suite ,Other,Suite - Royal,
Standart,Other,Other,suite ,Other,Suite - Signature,
Standart,Other,Other,suite superior ,Other,Suite - Superior,
Standart,Other,Other,suite superior ,Other,Suite - Superior - Balcony,
Standart,Other,Other,suite superior ,city ,Suite - Superior - City View,
Standart,Other,Other,suite superior ,Other,Suite - Superior - Tower,
Standart,Other,Other,suite ,Other,Suite - Terrace,
Standart,Other,Other,suite ,city ,Suite 1 Bedroom - City View,
Standart,Other,Other,suite ,Other,Suite 1 Bedroom - Corner,
Standart,Other,Other,suite deluxe ,Other,Suite 1 Bedroom - Deluxe,
Standart,Other,Other,suite executive ,Other,Suite 1 Bedroom - Executive,
Standart,Other,Other,suite ,Other,Suite 1 Bedroom - Grand,
Standart,Other,Other,suite ,city ,Suite 1 Bedroom - Grand - City View,
Standart,Other,Other,suite ,Other,Suite 1 Bedroom - Grand - River View,
Standart,Other,Other,suite ,Other,Suite 1 Bedroom - High Floor,
Standart,Other,Other,suite premier ,Other,Suite 1 Bedroom - Premier,
Standart,Other,Other,suite premium ,Other,Suite 1 Bedroom - Premium,
Standart,Other,Other,suite ,Other,Suite 1 Bedroom - Sky,
Standart,Other,Other,suite ,Other,Suite 1 Bedroom - Special,
Standart,Other,Other,suite superior ,Other,Suite 1 Bedroom - Superior,
Standart,Other,Other,suite superior ,city ,Suite 1 Bedroom - Superior - City View,
Standart,Other,Other,suite superior ,Other,Suite 1 Bedroom - Superior - Tower,
Standart,Other,Other,suite deluxe ,Other,Suite 1 Bedroom-Deluxe-Suite,
Standart,Other,Other,suite executive ,Other,Suite 1 Bedroom-Executive,
Standart,Other,Other,suite executive ,Other,Suite 1 Bedroom-Executive-Suite,
Standart,Other,Other,suite premier ,Other,Suite 1 Bedroom-Premier,
Standart,Other,Other,suite ,Other,Suite 1 Bedroom-Suite,
Standart,king ,Other,suite ,Other,Suite 1 King Bed,
Standart,king ,Other,suite superior ,Other,Suite 1 King Bed Superior,
Standart,Other,Other,suite ,city ,Suite 1bedroom City View,
Standart,Other,Other,suite ,Other,Suite 2,
Standart,Other,Other,suite ,Other,Suite 2 Bedroom,
Standart,Other,Other,suite deluxe ,Other,Suite 2 Bedroom Deluxe,
Standart,Other,Other,suite ,Other,Suite 2 Bedrooms,
Standart,Other,Other,suite ,Other,Suite 2 Bedrooms (Non Smoking),
Standart,Other,Other,suite ,city ,Suite 2 Bedrooms - City View,
Standart,Other,Other,suite deluxe ,Other,Suite 2 Bedrooms - Deluxe,
Standart,Other,Other,suite executive ,Other,Suite 2 Bedrooms - Executive,
Standart,Other,Other,suite ,Other,Suite 2 Bedrooms - Grand,
Standart,Other,Other,suite ,city ,Suite 2 Bedrooms - Grand - City View,
Standart,Other,Other,suite ,Other,Suite 2 Bedrooms - Grand - River View,
Standart,Other,Other,suite ,Other,Suite 2 Bedrooms - High Floor,
Standart,Other,Other,suite ,Other,Suite 2 Bedrooms - Luxury,
Standart,Other,Other,suite premier ,Other,Suite 2 Bedrooms - Premier,
Standart,Other,Other,suite premium ,Other,Suite 2 Bedrooms - Premium,
Standart,Other,Other,suite ,Other,Suite 2 Bedrooms - Sky,
Standart,Other,Other,suite superior ,Other,Suite 2 Bedrooms - Superior,
Standart,Other,Other,suite deluxe ,Other,Suite 2 Bedrooms-Deluxe,
Standart,Other,Other,suite executive ,Other,Suite 2 Bedrooms-Executive,
Standart,Other,Other,suite ,Other,Suite 2 Bedrooms-Suite,
Standart,Other,Other,suite ,Other,Suite 3 Bedroom Casa,
Standart,Other,Other,suite ,Other,Suite 3 Bedrooms,
Standart,Other,Other,suite deluxe ,Other,Suite 3 Bedrooms - Deluxe,
Standart,Other,Other,suite executive ,Other,Suite 3 Bedrooms - Executive,
Standart,Other,Other,suite ,Other,Suite 3 Bedrooms - Grand,
Standart,Other,Other,suite ,Other,Suite 3 Bedrooms - Royal,
Standart,Other,Other,suite premier ,Other,Suite 3 Bedrooms-Premier,
Standart,Other,Other,suite ,Other,Suite 3 Bedrooms-Royal-Suite,
Standart,Other,Other,suite ,Other,Suite 3 Bedrooms-Suite,
Standart,Other,Other,suite ,Other,Suite Anggun,
Standart,Other,Other,suite ,Other,Suite Avani River View Junior,
Standart,Other,Other,suite ,Other,Suite Avani Two Bedrooms,
Standart,Other,Other,suite ,Other,Suite Ayutthaya,
Standart,Other,Other,suite ,Other,Suite Balcony,
Standart,Other,Other,suite ,city ,Suite Balcony City View,
Standart,Other,Other,suite ,lake ,Suite Balcony Lake View,
Standart,Other,Other,suite ,Other,Suite Capacity 2,
Standart,Other,Other,suite ,Other,Suite Caroline Astor,
Standart,Other,Other,suite ,Other,Suite Centra Suite,
Standart,Other,double ,suite ,Other,Suite Ceo Double,
Standart,Other,Other,suite ,city ,Suite City Suite,
Standart,Other,Other,suite ,city ,Suite City View,
Standart,Other,Other,suite ,city ,Suite City View Room,
Standart,Other,Other,suite ,city ,Suite City View With Balcony,
Standart,Other,Other,suite ,city ,Suite City-Suite,
Standart,Other,Other,suite classic ,Other,Suite Classic,
Standart,Other,Other,suite ,Other,Suite Collyer,
Standart,Other,Other,suite ,Other,Suite Collyer Suite One Bedroom,
Standart,Other,Other,suite ,Other,Suite Corner,
Standart,Other,Other,suite ,Other,Suite Courtyard,
Standart,Other,Other,suite ,Other,Suite Courtyard Suite,
Standart,Other,Other,suite deluxe ,Other,Suite Deluxe - Building A,
Standart,Other,Other,suite deluxe ,Other,Suite Deluxe 2 Bedrooms,
Standart,Other,Other,suite deluxe ,Other,Suite Deluxe Capacity 2,
Standart,Other,Other,suite deluxe executive ,Other,Suite Deluxe Executive Floor Suite,
Standart,king ,Other,suite deluxe ,Other,Suite Deluxe King Bed,
Standart,Other,Other,suite deluxe ,Other,Suite Deluxe Marina View,
Standart,Other,Other,suite deluxe ,Other,Suite Deluxe One Bedroom,
Standart,Other,Other,suite deluxe ,Other,Suite Deluxe Suite Courtyard,
Standart,Other,Other,suite deluxe ,Other,Suite Deluxe Three Bedroom,
Standart,Other,Other,suite deluxe ,Other,Suite Deluxe Two Bedroom,
Standart,Other,Other,suite deluxe ,Other,Suite Deluxe-2 Bedrooms-Suite,
Standart,Other,Other,suite ,Other,Suite Dorsett,
Standart,Other,double ,suite ,Other,Suite Double,
Standart,Other,double ,suite ,Other,Suite Double Balcony,
Standart,Other,double ,suite ,Other,Suite Double Bed Room,
Standart,Other,double twin ,suite ,city ,Suite Double Or Twin With City View,
Standart,Other,double ,suite ,Other,"Suite Double, Balcony",
Standart,Other,Other,suite ,Other,Suite Duplex,
Standart,Other,Other,suite ,Other,Suite Duplex Cabana,
Standart,Other,Other,suite deluxe ,Other,Suite Duta Deluxe One Bedroom,
Standart,Other,Other,suite ,Other,Suite Duta One Bedroom,
Standart,Other,Other,suite ,Other,Suite Duta Three Bedroom,
Standart,Other,Other,suite ,Other,Suite Duta Two Bedroom,
Standart,Other,Other,suite executive ,Other,Suite Executive Capacity 2,
Standart,Other,Other,suite executive ,city ,Suite Executive City View,
Standart,Other,Other,suite executive deluxe ,Other,Suite Executive Deluxe,
Standart,Other,Other,suite executive ,Other,Suite Executive Grand,
Standart,Other,Other,suite executive ,Other,Suite Executive One Bedroom,
Standart,Other,Other,suite executive premier ,Other,Suite Executive Premier,
Standart,Other,Other,suite executive ,Other,Suite Executive Shangri La Wing,
Standart,Other,Other,suite executive ,Other,Suite Executive Spa Suite,
Standart,Other,Other,suite executive ,Other,Suite Executive Three Bedrooms,
Standart,Other,Other,suite executive ,Other,Suite Executive Two Bedrooms,
Standart,Other,Other,suite ,Other,Suite Express,
Standart,Other,Other,suite ,Other,Suite Finlayson Suite One Bedroom,
Standart,Other,Other,suite executive ,Other,Suite Four Seasons Executive,
Standart,Other,Other,suite executive ,Other,Suite Four Seasons Executive Suite,
Standart,Other,Other,suite ,Other,Suite G,
Standart,Other,Other,suite ,garden ,Suite Garden,
Standart,Other,Other,suite ,Other,Suite Grand,
Standart,Other,Other,suite ,Other,Suite Grand Corner,
Standart,Other,Other,suite ,Other,Suite Grand Regal Suite,
Standart,Other,Other,suite ,Other,Suite Grand Suite,
Standart,Other,Other,suite ,Other,Suite Grand Suite Sharing Bedding,
Standart,Other,Other,suite ,Other,Suite Grand-Suite,
Standart,Other,Other,suite ,Other,Suite Heritage,
Standart,Other,Other,suite ,Other,Suite Honeymoon,
Standart,Other,Other,suite ,Other,Suite Honeymoon Suite,
Standart,Other,Other,suite ,Other,Suite Junior,
Standart,Other,double ,suite ,Other,Suite Junior Double,
Standart,Other,Other,suite ,Other,Suite Junior One Bedroom,
Standart,Other,Other,suite ,Other,Suite Junior Suite,
Standart,Other,Other,suite ,Other,Suite Kasara One Bedroom,
Standart,Other,Other,suite ,Other,Suite Kasara Two Bedrooms,
Standart,king ,Other,suite ,Other,Suite King,
Standart,king ,Other,suite ,Other,Suite King Bed,
Standart,king ,Other,suite ,city ,Suite King City View,
Standart,king ,Other,suite ,Other,Suite King Cole / Astoria,
Standart,king ,Other,suite ,Other,Suite King Size Bed,
Standart,Other,Other,suite ,city ,Suite L City View With Balcony,
Standart,Other,Other,suite ,Other,Suite L Room,
Standart,Other,Other,suite ,lake ,Suite Lake View,
Standart,Other,Other,suite ,Other,Suite Larkhill Terrace Couple,
Standart,Other,Other,suite ,Other,Suite Legacy,
Standart,Other,Other,suite ,Other,Suite Loft,
Standart,Other,Other,suite ,Other,Suite Luxury,
Standart,Other,Other,suite ,Other,Suite Marvelous Suite,
Standart,Other,Other,suite ,Other,Suite Metropolitan,
Standart,Other,Other,suite ,Other,Suite Minister,
Standart,Other,Other,suite ,Other,Suite Neo,
Standart,Other,Other,suite ,Other,Suite Non-Smoking ,
Standart,Other,Other,suite ,Other,Suite One Bed,
Standart,Other,Other,suite ,Other,Suite One Bedroom,
Standart,Other,Other,suite ,Other,Suite One Bedroom Corner,
Standart,Other,Other,suite deluxe ,Other,Suite One Bedroom Deluxe Suite,
Standart,Other,Other,suite executive ,Other,Suite One Bedroom Executive,
Standart,Other,Other,suite ,garden ,Suite One Bedroom Garden,
Standart,Other,Other,suite ,Other,Suite One Bedroom Grand Suite,
Standart,Other,Other,suite ,Other,Suite One Bedroom Lohas,
Standart,Other,Other,suite ,Other,Suite One Bedroom Lohas Balcony,
Standart,Other,Other,suite ,Other,Suite One Bedroom Permier,
Standart,Other,Other,suite ,Other,Suite One Bedroom Residences,
Standart,Other,Other,suite ,Other,Suite One Bedroom Sky,
Standart,king ,Other,suite ,Other,Suite One Bedroom Suite King,
Standart,Other,Other,suite ,Other,Suite Palladian,
Standart,Other,Other,suite ,Other,Suite Palm  Suite,
Standart,Other,Other,suite ,Other,Suite Park,
Standart,Other,Other,suite ,Other,Suite Park View,
Standart,Other,Other,suite ,Other,Suite Parklane Split-Level Suite,
Standart,Other,Other,suite ,Other,Suite Plaza Suite,
Standart,Other,Other,suite premier ,Other,Suite Premier,
Standart,Other,Other,suite premier ,Other,Suite Premier Corner,
Standart,Other,double ,suite premier ,Other,Suite Premier Double,
Standart,Other,Other,suite premier ,Other,Suite Premier One Bedroom,
Standart,Other,Other,suite premium ,Other,Suite Premium,
Standart,Other,Other,suite premium ,Other,Suite Premium One Bedroom,
Standart,Other,Other,suite ,Other,Suite Presidential,
Standart,Other,Other,suite ,Other,Suite Prestige,
Standart,Other,Other,suite ,Other,Suite Prestige Suite,
Standart,Other,Other,suite ,Other,Suite Princess,
Standart,Other,Other,suite ,Other,Suite Regal Suite,
Standart,Other,Other,suite ,Other,Suite Regent Suite,
Standart,Other,Other,suite ,Other,Suite River View,
Standart,Other,Other,suite executive ,Other,Suite River View Executive Shangri La Wing,
Standart,Other,Other,suite ,Other,Suite River View-Suite-Balcony,
Standart,Other,Other,suite ,Other,Suite Room,
Standart,Other,Other,suite ,Other,Suite Room Only,
Standart,Other,Other,suite ,Other,Suite Room With Balcony,
Standart,Other,Other,suite ,Other,Suite Room With Bathtub With Round Trip Airport Transfer,
Standart,Other,Other,suite ,garden ,Suite Room With Garden View,
Standart,Other,Other,suite ,Other,Suite Royal,
Standart,Other,Other,suite ,Other,Suite Sanctuary,
Standart,Other,Other,suite deluxe ,Other,Suite Senior Deluxe,
Standart,Other,Other,suite ,Other,Suite Siam,
Standart,Other,Other,suite ,Other,Suite Signature,
Standart,Other,Other,suite ,Other,Suite Sky Bay,
Standart,Other,Other,suite ,Other,Suite Skyline One Bedroom,
Standart,Other,Other,suite ,Other,Suite Skyline Two Bedrooms,
Standart,Other,Other,suite executive ,Other,Suite Skyview Executive,
Standart,Other,Other,suite ,Other,Suite Specialty,
Standart,Other,Other,suite ,Other,Suite Spectrum Full Suite,
Standart,Other,Other,suite ,Other,Suite Spectrum-Full-Suite,
Standart,Other,Other,suite ,Other,Suite Splendid View,
Standart,Other,Other,suite ,Other,Suite St. Regis,
Standart,Other,Other,suite ,Other,Suite Standard,
Standart,Other,Other,suite ,Other,Suite Stylish,
Standart,Other,Other,suite ,Other,Suite Suite,
Standart,king ,Other,suite superior ,Other,Suite Suite 1 King Bed Superior,
Standart,Other,Other,suite ,Other,Suite Suite Room,
Standart,Other,Other,suite ,Other,Suite Sukhothai,
Standart,Other,Other,suite superior ,Other,Suite Superior,
Standart,Other,Other,suite superior ,Other,Suite Superior 1 Bedroom,
Standart,Other,Other,suite superior ,Other,Suite Superior 2 Bedrooms,
Standart,Other,Other,suite superior ,city ,Suite Superior Balcony City View,
Standart,Other,Other,suite superior ,Other,Suite Superior Balcony Riverview,
